UG;UNIDAD_GESTION;COD_CCAA;CCAA;COD_PROVINCIA;PROVINCIA
19297;Valdarachas;6;Castilla-La Mancha;19;Guadalajara
19298;Valdearenas;6;Castilla-La Mancha;19;Guadalajara
19299;Valdeavellano;6;Castilla-La Mancha;19;Guadalajara
19300;Valdeaveruelo;6;Castilla-La Mancha;19;Guadalajara
19301;Valdeconcha;6;Castilla-La Mancha;19;Guadalajara
19302;Valdegrudas;6;Castilla-La Mancha;19;Guadalajara
19303;Valdelcubo;6;Castilla-La Mancha;19;Guadalajara
19304;Valdenuño Fernández;6;Castilla-La Mancha;19;Guadalajara
19305;Valdepeñas de la Sierra;6;Castilla-La Mancha;19;Guadalajara
19306;Valderrebollo;6;Castilla-La Mancha;19;Guadalajara
19307;Valdesotos;6;Castilla-La Mancha;19;Guadalajara
19308;Valfermoso de Tajuña;6;Castilla-La Mancha;19;Guadalajara
19309;Valhermoso;6;Castilla-La Mancha;19;Guadalajara
19310;Valtablado del Río;6;Castilla-La Mancha;19;Guadalajara
19311;Valverde de los Arroyos;6;Castilla-La Mancha;19;Guadalajara
19314;Viana de Jadraque;6;Castilla-La Mancha;19;Guadalajara
19317;Villanueva de Alcorón;6;Castilla-La Mancha;19;Guadalajara
19318;Villanueva de Argecilla;6;Castilla-La Mancha;19;Guadalajara
19319;Villanueva de la Torre;6;Castilla-La Mancha;19;Guadalajara
19321;Villares de Jadraque;6;Castilla-La Mancha;19;Guadalajara
19322;Villaseca de Henares;6;Castilla-La Mancha;19;Guadalajara
19323;Villaseca de Uceda;6;Castilla-La Mancha;19;Guadalajara
19324;Villel de Mesa;6;Castilla-La Mancha;19;Guadalajara
19325;Viñuelas;6;Castilla-La Mancha;19;Guadalajara
19326;Yebes;6;Castilla-La Mancha;19;Guadalajara
19327;Yebra;6;Castilla-La Mancha;19;Guadalajara
19329;Yélamos de Abajo;6;Castilla-La Mancha;19;Guadalajara
19330;Yélamos de Arriba;6;Castilla-La Mancha;19;Guadalajara
19331;Yunquera de Henares;6;Castilla-La Mancha;19;Guadalajara
19332;Yunta, La;6;Castilla-La Mancha;19;Guadalajara
19333;Zaorejas;6;Castilla-La Mancha;19;Guadalajara
19334;Zarzuela de Jadraque;6;Castilla-La Mancha;19;Guadalajara
19335;Zorita de los Canes;6;Castilla-La Mancha;19;Guadalajara
19901;Semillas;6;Castilla-La Mancha;19;Guadalajara
20001;Abaltzisketa;17;País Vasco;20;Guipúzcoa
20002;Aduna;17;País Vasco;20;Guipúzcoa
20003;Aizarnazabal;17;País Vasco;20;Guipúzcoa
20004;Albiztur;17;País Vasco;20;Guipúzcoa
20005;Alegia;17;País Vasco;20;Guipúzcoa
20006;Alkiza;17;País Vasco;20;Guipúzcoa
20007;Altzo;17;País Vasco;20;Guipúzcoa
20008;Amezketa;17;País Vasco;20;Guipúzcoa
20009;Andoain;17;País Vasco;20;Guipúzcoa
20010;Anoeta;17;País Vasco;20;Guipúzcoa
20011;Antzuola;17;País Vasco;20;Guipúzcoa
20012;Arama;17;País Vasco;20;Guipúzcoa
20013;Aretxabaleta;17;País Vasco;20;Guipúzcoa
20014;Asteasu;17;País Vasco;20;Guipúzcoa
20015;Ataun;17;País Vasco;20;Guipúzcoa
20016;Aia;17;País Vasco;20;Guipúzcoa
20017;Azkoitia;17;País Vasco;20;Guipúzcoa
20018;Azpeitia;17;País Vasco;20;Guipúzcoa
20019;Beasain;17;País Vasco;20;Guipúzcoa
20020;Beizama;17;País Vasco;20;Guipúzcoa
20021;Belauntza;17;País Vasco;20;Guipúzcoa
20022;Berastegi;17;País Vasco;20;Guipúzcoa
20023;Berrobi;17;País Vasco;20;Guipúzcoa
20024;Bidegoian;17;País Vasco;20;Guipúzcoa
20025;Zegama;17;País Vasco;20;Guipúzcoa
20026;Zerain;17;País Vasco;20;Guipúzcoa
20027;Zestoa;17;País Vasco;20;Guipúzcoa
20028;Zizurkil;17;País Vasco;20;Guipúzcoa
20029;Deba;17;País Vasco;20;Guipúzcoa
20030;Eibar;17;País Vasco;20;Guipúzcoa
20031;Elduain;17;País Vasco;20;Guipúzcoa
20032;Elgoibar;17;País Vasco;20;Guipúzcoa
20033;Elgeta;17;País Vasco;20;Guipúzcoa
20034;Eskoriatza;17;País Vasco;20;Guipúzcoa
20035;Ezkio-Itsaso;17;País Vasco;20;Guipúzcoa
20036;Hondarribia;17;País Vasco;20;Guipúzcoa
20037;Gaintza;17;País Vasco;20;Guipúzcoa
20038;Gabiria;17;País Vasco;20;Guipúzcoa
20039;Getaria;17;País Vasco;20;Guipúzcoa
20040;Hernani;17;País Vasco;20;Guipúzcoa
20041;Hernialde;17;País Vasco;20;Guipúzcoa
20042;Ibarra;17;País Vasco;20;Guipúzcoa
20043;Idiazabal;17;País Vasco;20;Guipúzcoa
20044;Ikaztegieta;17;País Vasco;20;Guipúzcoa
20045;Irun;17;País Vasco;20;Guipúzcoa
20046;Irura;17;País Vasco;20;Guipúzcoa
20047;Itsasondo;17;País Vasco;20;Guipúzcoa
20048;Larraul;17;País Vasco;20;Guipúzcoa
20049;Lazkao;17;País Vasco;20;Guipúzcoa
20050;Leaburu;17;País Vasco;20;Guipúzcoa
20051;Legazpi;17;País Vasco;20;Guipúzcoa
20052;Legorreta;17;País Vasco;20;Guipúzcoa
20053;Lezo;17;País Vasco;20;Guipúzcoa
20054;Lizartza;17;País Vasco;20;Guipúzcoa
20055;Arrasate/Mondragón;17;País Vasco;20;Guipúzcoa
20056;Mutriku;17;País Vasco;20;Guipúzcoa
20057;Mutiloa;17;País Vasco;20;Guipúzcoa
20058;Olaberria;17;País Vasco;20;Guipúzcoa
20059;Oñati;17;País Vasco;20;Guipúzcoa
20060;Orexa;17;País Vasco;20;Guipúzcoa
20061;Orio;17;País Vasco;20;Guipúzcoa
20062;Ormaiztegi;17;País Vasco;20;Guipúzcoa
20063;Oiartzun;17;País Vasco;20;Guipúzcoa
20064;Pasaia;17;País Vasco;20;Guipúzcoa
20065;Soraluze/Placencia de las Armas;17;País Vasco;20;Guipúzcoa
20066;Errezil;17;País Vasco;20;Guipúzcoa
20067;Errenteria;17;País Vasco;20;Guipúzcoa
20068;Leintz-Gatzaga;17;País Vasco;20;Guipúzcoa
20069;Donostia/San Sebastián;17;País Vasco;20;Guipúzcoa
20070;Segura;17;País Vasco;20;Guipúzcoa
20071;Tolosa;17;País Vasco;20;Guipúzcoa
20072;Urnieta;17;País Vasco;20;Guipúzcoa
20073;Usurbil;17;País Vasco;20;Guipúzcoa
20074;Bergara;17;País Vasco;20;Guipúzcoa
20075;Villabona;17;País Vasco;20;Guipúzcoa
20076;Ordizia;17;País Vasco;20;Guipúzcoa
20077;Urretxu;17;País Vasco;20;Guipúzcoa
20078;Zaldibia;17;País Vasco;20;Guipúzcoa
20079;Zarautz;17;País Vasco;20;Guipúzcoa
20080;Zumarraga;17;País Vasco;20;Guipúzcoa
20081;Zumaia;17;País Vasco;20;Guipúzcoa
20901;Mendaro;17;País Vasco;20;Guipúzcoa
20902;Lasarte-Oria;17;País Vasco;20;Guipúzcoa
20903;Astigarraga;17;País Vasco;20;Guipúzcoa
20904;Baliarrain;17;País Vasco;20;Guipúzcoa
20905;Orendain;17;País Vasco;20;Guipúzcoa
20906;Altzaga;17;País Vasco;20;Guipúzcoa
20907;Gaztelu;17;País Vasco;20;Guipúzcoa
21001;Alájar;1;Andalucía;21;Huelva
21002;Aljaraque;1;Andalucía;21;Huelva
21003;Almendro, El;1;Andalucía;21;Huelva
21004;Almonaster la Real;1;Andalucía;21;Huelva
21005;Almonte;1;Andalucía;21;Huelva
21006;Alosno;1;Andalucía;21;Huelva
21007;Aracena;1;Andalucía;21;Huelva
21008;Aroche;1;Andalucía;21;Huelva
21009;Arroyomolinos de León;1;Andalucía;21;Huelva
21010;Ayamonte;1;Andalucía;21;Huelva
21011;Beas;1;Andalucía;21;Huelva
21012;Berrocal;1;Andalucía;21;Huelva
21013;Bollullos Par del Condado;1;Andalucía;21;Huelva
21014;Bonares;1;Andalucía;21;Huelva
21015;Cabezas Rubias;1;Andalucía;21;Huelva
21016;Cala;1;Andalucía;21;Huelva
21017;Calañas;1;Andalucía;21;Huelva
21018;Campillo, El;1;Andalucía;21;Huelva
21019;Campofrío;1;Andalucía;21;Huelva
21020;Cañaveral de León;1;Andalucía;21;Huelva
21021;Cartaya;1;Andalucía;21;Huelva
21022;Castaño del Robledo;1;Andalucía;21;Huelva
21023;Cerro de Andévalo, El;1;Andalucía;21;Huelva
21024;Corteconcepción;1;Andalucía;21;Huelva
21025;Cortegana;1;Andalucía;21;Huelva
21026;Cortelazor;1;Andalucía;21;Huelva
21027;Cumbres de Enmedio;1;Andalucía;21;Huelva
21028;Cumbres de San Bartolomé;1;Andalucía;21;Huelva
21029;Cumbres Mayores;1;Andalucía;21;Huelva
21030;Chucena;1;Andalucía;21;Huelva
21031;Encinasola;1;Andalucía;21;Huelva
21032;Escacena del Campo;1;Andalucía;21;Huelva
21033;Fuenteheridos;1;Andalucía;21;Huelva
21034;Galaroza;1;Andalucía;21;Huelva
21035;Gibraleón;1;Andalucía;21;Huelva
21036;Granada de Río-Tinto, La;1;Andalucía;21;Huelva
21037;Granado, El;1;Andalucía;21;Huelva
21038;Higuera de la Sierra;1;Andalucía;21;Huelva
21039;Hinojales;1;Andalucía;21;Huelva
21040;Hinojos;1;Andalucía;21;Huelva
21041;Huelva;1;Andalucía;21;Huelva
21042;Isla Cristina;1;Andalucía;21;Huelva
21043;Jabugo;1;Andalucía;21;Huelva
21044;Lepe;1;Andalucía;21;Huelva
21045;Linares de la Sierra;1;Andalucía;21;Huelva
21046;Lucena del Puerto;1;Andalucía;21;Huelva
21047;Manzanilla;1;Andalucía;21;Huelva
21048;Marines, Los;1;Andalucía;21;Huelva
21049;Minas de Riotinto;1;Andalucía;21;Huelva
21050;Moguer;1;Andalucía;21;Huelva
21051;Nava, La;1;Andalucía;21;Huelva
21052;Nerva;1;Andalucía;21;Huelva
21053;Niebla;1;Andalucía;21;Huelva
21054;Palma del Condado, La;1;Andalucía;21;Huelva
21055;Palos de la Frontera;1;Andalucía;21;Huelva
21056;Paterna del Campo;1;Andalucía;21;Huelva
21057;Paymogo;1;Andalucía;21;Huelva
21058;Puebla de Guzmán;1;Andalucía;21;Huelva
21059;Puerto Moral;1;Andalucía;21;Huelva
21060;Punta Umbría;1;Andalucía;21;Huelva
21061;Rociana del Condado;1;Andalucía;21;Huelva
21062;Rosal de la Frontera;1;Andalucía;21;Huelva
21063;San Bartolomé de la Torre;1;Andalucía;21;Huelva
21064;San Juan del Puerto;1;Andalucía;21;Huelva
21065;Sanlúcar de Guadiana;1;Andalucía;21;Huelva
21066;San Silvestre de Guzmán;1;Andalucía;21;Huelva
21067;Santa Ana la Real;1;Andalucía;21;Huelva
21068;Santa Bárbara de Casa;1;Andalucía;21;Huelva
21069;Santa Olalla del Cala;1;Andalucía;21;Huelva
21070;Trigueros;1;Andalucía;21;Huelva
21071;Valdelarco;1;Andalucía;21;Huelva
21072;Valverde del Camino;1;Andalucía;21;Huelva
21073;Villablanca;1;Andalucía;21;Huelva
21074;Villalba del Alcor;1;Andalucía;21;Huelva
21075;Villanueva de las Cruces;1;Andalucía;21;Huelva
21076;Villanueva de los Castillejos;1;Andalucía;21;Huelva
21077;Villarrasa;1;Andalucía;21;Huelva
21078;Zalamea la Real;1;Andalucía;21;Huelva
21079;Zufre;1;Andalucía;21;Huelva
21902;Zarza-Perrunal ;1;Andalucía;21;Huelva
22001;Abiego;2;Aragón;22;Huesca
22002;Abizanda;2;Aragón;22;Huesca
22003;Adahuesca;2;Aragón;22;Huesca
22004;Agüero;2;Aragón;22;Huesca
22006;Aisa;2;Aragón;22;Huesca
22007;Albalate de Cinca;2;Aragón;22;Huesca
22008;Albalatillo;2;Aragón;22;Huesca
22009;Albelda;2;Aragón;22;Huesca
22011;Albero Alto;2;Aragón;22;Huesca
22012;Albero Bajo;2;Aragón;22;Huesca
22013;Alberuela de Tubo;2;Aragón;22;Huesca
22014;Alcalá de Gurrea;2;Aragón;22;Huesca
22015;Alcalá del Obispo;2;Aragón;22;Huesca
22016;Alcampell;2;Aragón;22;Huesca
22017;Alcolea de Cinca;2;Aragón;22;Huesca
22018;Alcubierre;2;Aragón;22;Huesca
22019;Alerre;2;Aragón;22;Huesca
22020;Alfántega;2;Aragón;22;Huesca
22021;Almudévar;2;Aragón;22;Huesca
22022;Almunia de San Juan;2;Aragón;22;Huesca
22023;Almuniente;2;Aragón;22;Huesca
22024;Alquézar;2;Aragón;22;Huesca
22025;Altorricón;2;Aragón;22;Huesca
22027;Angüés;2;Aragón;22;Huesca
22028;Ansó;2;Aragón;22;Huesca
22029;Antillón;2;Aragón;22;Huesca
22032;Aragüés del Puerto;2;Aragón;22;Huesca
22035;Arén;2;Aragón;22;Huesca
22036;Argavieso;2;Aragón;22;Huesca
22037;Arguis;2;Aragón;22;Huesca
22039;Ayerbe;2;Aragón;22;Huesca
22040;Azanuy-Alins;2;Aragón;22;Huesca
22041;Azara;2;Aragón;22;Huesca
22042;Azlor;2;Aragón;22;Huesca
22043;Baélls;2;Aragón;22;Huesca
22044;Bailo;2;Aragón;22;Huesca
22045;Baldellou;2;Aragón;22;Huesca
22046;Ballobar;2;Aragón;22;Huesca
22047;Banastás;2;Aragón;22;Huesca
22048;Barbastro;2;Aragón;22;Huesca
22049;Barbués;2;Aragón;22;Huesca
22050;Barbuñales;2;Aragón;22;Huesca
22051;Bárcabo;2;Aragón;22;Huesca
22052;Belver de Cinca;2;Aragón;22;Huesca
22053;Benabarre;2;Aragón;22;Huesca
22054;Benasque;2;Aragón;22;Huesca
22055;Berbegal;2;Aragón;22;Huesca
22057;Bielsa;2;Aragón;22;Huesca
22058;Bierge;2;Aragón;22;Huesca
22059;Biescas;2;Aragón;22;Huesca
22060;Binaced;2;Aragón;22;Huesca
22061;Binéfar;2;Aragón;22;Huesca
22062;Bisaurri;2;Aragón;22;Huesca
22063;Biscarrués;2;Aragón;22;Huesca
22064;Blecua y Torres;2;Aragón;22;Huesca
22066;Boltaña;2;Aragón;22;Huesca
22067;Bonansa;2;Aragón;22;Huesca
22068;Borau;2;Aragón;22;Huesca
22069;Broto;2;Aragón;22;Huesca
22072;Caldearenas;2;Aragón;22;Huesca
22074;Campo;2;Aragón;22;Huesca
22075;Camporrélls;2;Aragón;22;Huesca
22076;Canal de Berdún;2;Aragón;22;Huesca
